title|file|line|section|speaker|role|liwcScores-Achiev|liwcScores-Adverbs|liwcScores-Affect|liwcScores-Anger|liwcScores-Anx|liwcScores-Article|liwcScores-Assent|liwcScores-AuxVb|liwcScores-Bio|liwcScores-Body|liwcScores-Cause|liwcScores-Certain|liwcScores-CogMech|liwcScores-Conj|liwcScores-Death|liwcScores-Discrep|liwcScores-Excl|liwcScores-Family|liwcScores-Feel|liwcScores-Filler|liwcScores-Friends|liwcScores-Funct|liwcScores-Future|liwcScores-Health|liwcScores-Hear|liwcScores-Home|liwcScores-Humans|liwcScores-I|liwcScores-Incl|liwcScores-Ingest|liwcScores-Inhib|liwcScores-Insight|liwcScores-Ipron|liwcScores-Leisure|liwcScores-Money|liwcScores-Motion|liwcScores-Negate|liwcScores-Negemo|liwcScores-Nonflu|liwcScores-Numbers|liwcScores-Past|liwcScores-Percept|liwcScores-Posemo|liwcScores-Ppron|liwcScores-Prep|liwcScores-Present|liwcScores-Pronoun|liwcScores-Quant|liwcScores-Relativ|liwcScores-Relig|liwcScores-Sad|liwcScores-See|liwcScores-Sexual|liwcScores-SheHe|liwcScores-Social|liwcScores-Space|liwcScores-Swear|liwcScores-Tentat|liwcScores-They|liwcScores-Time|liwcScores-Verbs|liwcScores-We|liwcScores-Work|liwcScores-You|liwcScores-total-sentences|liwcScores-total-words|statement
Legalize drugs|i2Debates/111412 drugs.p|112|R3|JOHN DONVAN|moderator|0|4|0|0|0|4|0|7|0|0|0|0|14|2|0|3|2|0|0|0|0|55|0|0|0|0|0|2|6|0|0|0|5|0|0|2|0|0|0|3|0|1|0|11|12|9|17|2|17|0|0|1|0|0|14|10|0|1|0|1|11|2|0|5|7|81|All right. Let's go to some questions from the audience. I want to remind you that we are now in the question-and-answer section of this Intelligence Squared U.S. debate. I'm John Donvan, your moderator. We have four debaters, two against two, who are arguing it out over this motion: Legalize drugs," and, ma'am, right in the center, there. If you look to your right, there's a microphone coming down. If you could just stand up and tell us your name, thanks.
Legalize drugs|i2Debates/111412 drugs.p|113|R3|FEMALE SPEAKER|other|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|Hi.
Legalize drugs|i2Debates/111412 drugs.p|114|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|Hi.
Legalize drugs|i2Debates/111412 drugs.p|115|R3|FEMALE SPEAKER|other|0|3|0|0|0|7|0|11|0|0|1|0|10|6|0|2|1|0|0|0|0|48|2|0|0|0|0|0|3|0|0|1|7|0|1|1|3|0|0|0|2|0|0|2|9|9|11|3|10|0|0|0|0|0|2|8|0|2|0|0|14|0|1|2|4|81|Patsy Cohn . Paul Butler mentioned smoking, and I have a question, the laws in New York have gotten so much more stringent against smoking. You can't smoke in the parks, you certainly cannot smoke in a restaurant or a bar, and taxes on cigarettes have gone up significantly. So your argument would be that none of that affects people lowering the smoking rate, that, in fact, it's only health issues, and I would wonder what the statistics are on that.
Legalize drugs|i2Debates/111412 drugs.p|116|R3|JOHN DONVAN|moderator|0|1|0|0|0|1|0|4|0|0|1|0|11|2|0|1|3|0|0|0|0|22|2|0|0|0|0|2|1|0|0|2|1|0|0|1|2|0|0|0|0|0|0|6|3|2|7|0|3|0|0|0|0|0|4|1|0|1|2|0|7|1|0|0|2|30|All right, I'm not going to hold them to knowing the statistics, because they might not know, and it would just be embarrassing. But let's take on your larger principle.
Legalize drugs|i2Debates/111412 drugs.p|117|R3|PAUL BUTLER|for|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|So --
Legalize drugs|i2Debates/111412 drugs.p|118|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|Paul Butler.
Legalize drugs|i2Debates/111412 drugs.p|119|R3|PAUL BUTLER|for|0|8|5|0|0|4|0|21|0|0|2|0|22|6|0|4|1|0|0|0|0|86|2|0|0|0|0|1|9|0|0|4|11|0|0|4|4|0|0|0|1|0|0|10|24|16|22|1|18|0|0|0|0|0|13|10|0|3|0|1|26|4|0|1|6|142|-- I am concerned about this nanny state that the government is creating where we can't have -- it started with certain drugs, and it seems to be going down the road to trans fats, right, to smoking in parks, smoking tobacco in parks, and even big gulp cans of soda. So if we buy this idea that people aren't responsible enough to make intelligent decisions for themselves, which my opponents don't seem to think people are, we ought to be concerned about these draconian laws, and we ought to especially be concerned about who they're going to be applied against. I guarantee you that white people -- very few white people in New York are going to be arrested for smoking in parks. It's going to be African-Americans and Latinos. That's the reality. We can't divorce the reality from this rhetoric.
Legalize drugs|i2Debates/111412 drugs.p|120|R3|JOHN DONVAN|moderator|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|Response from the other side.
Legalize drugs|i2Debates/111412 drugs.p|121|R3|THEODORE DALRYMPLE|against|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|5|Well, I think the --
Legalize drugs|i2Debates/111412 drugs.p|122|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|Theodore Dalrymple.
Legalize drugs|i2Debates/111412 drugs.p|123|R3|THEODORE DALRYMPLE|against|0|2|1|0|0|6|0|14|1|0|4|3|21|8|0|1|1|0|0|1|0|55|4|0|0|0|0|0|5|1|1|0|14|1|0|0|4|0|0|0|5|0|1|3|5|8|19|0|5|0|0|0|0|0|7|2|0|0|2|4|20|0|0|0|5|93|-- fact is that people stopped smoking in bars because there was a law against it and they did it on a certain day. They didn't suddenly realize that their health would be impaired by it. And interestingly, this happened throughout the world. My wife, who's French, said, "The French will never obey this law," but they obeyed it like lambs. And so -- and the reason, of course, is that smoking doesn't have the antinomian cultural meaning that taking drugs has, and that's why smokers will obey the law and others won't.
Legalize drugs|i2Debates/111412 drugs.p|124|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|Sir.
Legalize drugs|i2Debates/111412 drugs.p|125|R3|BOB WYMAN|other|0|0|1|0|0|1|0|1|0|0|0|0|2|0|0|0|0|0|0|1|0|4|0|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|1|7|I'd like to understand a bit --
Legalize drugs|i2Debates/111412 drugs.p|126|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|5|Would you mind standing up?
Legalize drugs|i2Debates/111412 drugs.p|127|R3|BOB WYMAN|other|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|Sorry.
Legalize drugs|i2Debates/111412 drugs.p|128|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|2|0|0|0|0|0|0|0|4|0|0|0|0|0|0|1|0|0|1|5|And tell us your name.
Legalize drugs|i2Debates/111412 drugs.p|129|R3|BOB WYMAN|other|0|5|2|0|0|12|0|20|0|0|5|1|37|12|0|3|6|0|0|1|0|99|3|0|0|0|0|2|13|0|0|1|15|0|0|7|8|0|1|6|8|1|2|11|17|14|27|4|17|0|0|1|0|0|15|6|0|1|1|4|28|7|0|1|8|163|My name is Bob Wyman. I'd like to understand a bit more, Mr. Hutchinson, the comments you made about that we can't legalize one without essentially legalizing them all, that it's not useful. But historically we have legalized one very major one, and that is alcohol. And then we have a -- sort of a regulation as well with cigarettes. And then there are the various legal drugs that doctors can give you. We've already gone down that path, and we've seen that, for instance, the legalization of alcohol didn't cause a tremendous explosion in heroin use. Why wouldn't legalizing just one more, say, going with heroin, that's a -- not heroin, but -- -- but going with marijuana -- -- got to pick the right one. Why wouldn't going one step further and thus removing the tremendous amount of people who are in jail for that and all the money that's going to the criminals , why wouldn't that be used --
Legalize drugs|i2Debates/111412 drugs.p|130|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|Yeah, Asa Hutchinson. Thank you.
Legalize drugs|i2Debates/111412 drugs.p|131|R3|ASA HUTCHINSON|against|1|15|4|0|0|10|0|23|0|0|4|0|39|22|0|9|11|0|0|0|0|126|4|0|0|0|0|4|9|0|0|2|12|0|0|4|2|0|0|3|4|2|4|28|19|19|42|0|11|0|0|2|0|0|35|6|0|7|5|1|31|3|0|13|11|181|Very good question, and I did not explain it well, so I'm glad you asked that. And you're right. We're a democracy so you could -- society could choose to legalize heroin if you wish or marijuana and pick one of them. But my argument would be generally people say, "Well, one of the reason we need to legalize, because you got to put the cartels out of business. And you've got to put the criminal elements out of business. " Well, they're smart business folks, and they have diversified. So if you legalize marijuana, they're going to trade in cocaine, methamphetamine, and they will market those. And so if -- unless you legalize everything, the cartels are just happy as a lark. And even if you legalized everything, you're probably still going to have the black market they will deal in although it'll be tougher. But the second point is simply that the debate topic is not just about marijuana, it is broad based legalization because -- well, that's the debate topic. And that's what we're trying to stick to.
Legalize drugs|i2Debates/111412 drugs.p|132|R3|JOHN DONVAN|moderator|0|2|0|0|0|5|0|5|0|0|1|1|8|2|0|2|3|0|0|0|0|33|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|8|8|8|3|4|0|0|0|0|0|4|4|0|2|0|0|8|0|0|0|2|54|Asa, if somebody wants to use any of the drugs that are currently illegal, aside from the fact that they're breaking the law, just in terms of the little bubble of their own life, is that anybody's business but their own? Is -- in other words, where is the social dimension to that use?
Legalize drugs|i2Debates/111412 drugs.p|133|R3|ASA HUTCHINSON|against|0|9|5|2|0|9|0|17|0|0|2|0|22|12|0|1|4|0|0|0|0|85|1|0|1|0|1|4|8|0|1|0|7|0|0|1|2|3|0|0|2|1|1|19|16|19|27|1|16|0|0|0|0|0|25|8|0|3|2|5|23|2|1|8|5|130|Well, the social dimension is -- and I hate to keep speaking of methamphetamine, but that's a real problem where I'm from -- and methamphetamine, you are manufacturing it, you've got children around, they're taking the methamphetamine and they're abandoning their kids for weeks on end. And so it's a child welfare issue that is extraordinarily harmful, endangerment of those. It is environmentally unsafe. Now, you can say, "Well, if we get our nanny state involved where they regulate the -- and license the methamphetamine produces maybe you'll eliminate some of that. " But you're still going to have the lack of productivity in the workplace through drug use, and people not showing up because of they arent having a good Monday morning, as my colleague was pointing out. 
Legalize drugs|i2Debates/111412 drugs.p|134|R3|PAUL BUTLER|for|0|0|0|0|0|1|0|2|0|0|0|0|1|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|3|4|4|4|0|0|0|0|0|0|0|6|0|0|0|2|0|4|0|0|0|1|16|In your world, for somebody to get help, they have to admit that they're a criminal.
Legalize drugs|i2Debates/111412 drugs.p|135|R3|ASA HUTCHINSON|against|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|1|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|4|2|1|2|0|0|0|0|0|2|0|0|1|0|0|4|0|0|2|1|11|No, you can go get treatment any time you want to.
Legalize drugs|i2Debates/111412 drugs.p|136|R3|PAUL BUTLER|for|0|0|0|0|0|1|0|1|0|0|0|0|3|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|2|0|2|3|0|0|0|0|0|0|0|3|0|0|0|0|0|2|0|0|2|1|7|And admit that you've broken the law?
Legalize drugs|i2Debates/111412 drugs.p|137|R3|ASA HUTCHINSON|against|0|1|0|0|0|12|0|14|0|0|1|1|22|9|0|5|5|0|0|0|0|79|2|0|0|0|0|0|7|0|0|1|10|0|0|5|2|0|1|0|2|0|0|14|15|16|24|1|8|0|0|0|0|0|21|3|0|2|8|0|21|0|4|6|6|113|Well, of course, you know that if somebody has a problem with an addiction and they go into a clinic, they're not going to get arrested for it, they're going to get help, and they're going to get treatment. And that's the goal in the workplace too. If you do testing and you find a worker who has got an abuse problem, they're not sending them to the police, they're sending them to treatment. And that's the objective of the employers, and that's working well in the workplace. And all of that effort would be abandoned if you went through legalization. All of the sudden, you -- why would you drug test anybody?
Legalize drugs|i2Debates/111412 drugs.p|138|R3|NICK GILLESPIE|for|0|0|1|0|0|4|0|3|0|0|0|0|7|3|0|0|0|0|0|0|0|31|0|0|0|0|0|0|3|0|0|0|8|0|0|0|0|0|0|0|0|0|1|5|4|5|13|1|3|0|0|0|0|0|9|2|0|1|0|1|5|1|3|4|6|48|That's a good question. Why do we now? Because most people who get drug tested, you get drug tested when you're applying for a job and that's it. It's a joke. It's a hurdle to weed out people who -- you know, on other grounds. The people --
Legalize drugs|i2Debates/111412 drugs.p|139|R3|ASA HUTCHINSON|against|0|0|1|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|0|0|2|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|5|2|1|6|0|1|0|0|0|0|0|3|0|0|0|2|0|1|1|3|0|2|21|They have random drug testing; they test pilots. And I'm glad for the testing of the pilots that fly our airplanes.
Legalize drugs|i2Debates/111412 drugs.p|140|R3|NICK GILLESPIE|for|0|6|5|0|0|8|0|20|6|0|4|0|41|14|0|3|9|0|0|2|0|118|2|0|0|0|0|4|12|2|0|5|19|7|1|6|5|0|0|1|0|0|5|16|23|32|36|6|21|0|0|0|0|0|22|13|0|10|1|4|35|4|5|6|7|223|Of course. And what airline, what airline or trucking company, or whatever, is not going to regularly test people, because it puts them at enormous insurance risk? These things are handled and -- to talk about another market mechanism, we don't need -- and this is the libertarian in me speaking, we don't need the government to test and testify to the purity of methamphetamine, we will have fair trade methamphetamine -- -- you know, private certification agencies, just like with coffee or biodynamic wine or organic foods -- -- will spontaneously spring into being. And, just to follow up on one point, the reason why I'm stressing marijuana, it goes back to some things that Paul is saying, and I don't think that the other side is fully acknowledging, which is that we live in a world where school kids tell everybody who asks them, "You know, you can get drugs easier than you can get beer, any kind of drug you want. " The use ratios are pot, very much--much less, prescription drugs, and these tiny vanishing statistical errors of things like heroin. Even if you double or triple the heroin use, it goes from -- one-tenth of 1 percent to three- tenths of 1 percent. I don't think that's a reason to hold everyone else hostage who can act responsibly.
Legalize drugs|i2Debates/111412 drugs.p|141|R3|JOHN DONVAN|moderator|0|0|0|0|0|1|0|2|0|0|0|0|3|1|0|1|1|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|2|3|3|2|1|2|0|0|0|0|0|2|0|0|0|0|0|4|0|0|1|1|16|I was going to go to another question, but do you want to dispute the numbers?
Legalize drugs|i2Debates/111412 drugs.p|142|R3|ASA HUTCHINSON|against|0|4|1|0|0|7|1|7|0|0|3|1|12|7|0|1|2|0|0|0|0|49|0|0|0|0|0|1|3|0|0|0|12|0|0|2|0|0|0|2|0|1|1|5|9|10|18|0|8|0|0|1|0|0|7|4|0|2|0|1|11|0|0|3|3|71|Well, in terms of the numbers, if you're looking at marijuana use in the schools, and the availability of it, I just come back to the fundamental question. If you legalize it, two things happen: one, the kids say, "If it's legal for my folks, how can it be harmful? " The government says it's legal now; that's a signal that it's okay and usage goes up because of that --
Legalize drugs|i2Debates/111412 drugs.p|143|R3|PAUL BUTLER|for|0|1|1|0|0|0|1|2|0|0|1|0|3|1|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|1|0|1|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|2|13|Nobody thinks that about tobacco. Nobody thinks tobacco is okay because it's legal.
Legalize drugs|i2Debates/111412 drugs.p|144|R3|NICK GILLESPIE|for|0|1|4|4|0|0|0|3|0|0|0|0|3|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|3|0|0|0|0|1|4|0|0|0|0|0|4|1|8|4|0|2|0|0|0|0|0|2|1|0|0|0|1|8|0|0|2|2|25|Hate speech is legal, kids don't say, "Oh, now I can engage in hate speech. " I think, you know, I, again, you know --
Legalize drugs|i2Debates/111412 drugs.p|145|R3|JOHN DONVAN|moderator|0|1|0|0|0|0|0|3|0|0|1|0|3|3|0|0|0|0|0|0|0|12|1|0|0|0|0|2|2|0|0|0|0|0|0|1|0|0|0|0|2|0|0|3|2|1|4|0|6|0|0|0|0|0|1|2|0|0|0|2|4|0|0|1|3|17|Wait, wait. Asa was -- were you in mid-flow? And then I'll come back to that, because
Legalize drugs|i2Debates/111412 drugs.p|146|R3|ASA HUTCHINSON|against|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|7|No, I'm happy to take another question.
Legalize drugs|i2Debates/111412 drugs.p|147|R3|NICK GILLESPIE|for|0|2|0|0|0|9|0|7|0|0|2|0|19|4|0|2|3|0|0|0|0|45|0|0|0|0|0|2|5|0|0|2|5|0|0|1|3|0|0|0|0|1|0|7|8|10|13|1|8|0|0|1|0|0|7|3|0|1|1|1|11|3|0|1|3|75|No, I'm just saying that, you know, fundamentally, look -- we don't live in a democracy, by the way; we live in a limited republican form of government which respects the rights of the minority. But I don't think anybody in America mistakes the idea that something is allowed with something being good. And if they are, then we really need to change the public education system because the kids are getting the wrong message.
Legalize drugs|i2Debates/111412 drugs.p|148|R3|JOHN DONVAN|moderator|0|0|0|0|0|1|0|2|0|0|1|0|4|3|0|1|3|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|1|1|0|0|0|3|4|0|2|0|0|1|0|0|3|2|0|2|0|0|4|0|0|0|1|18|But the point that Asa made that if kids see that they're parents are smoking dope or --
Legalize drugs|i2Debates/111412 drugs.p|149|R3|NICK GILLESPIE|for|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|Or drinking --
Legalize drugs|i2Debates/111412 drugs.p|150|R3|JOHN DONVAN|moderator|0|2|0|0|0|1|0|2|0|0|2|0|6|1|0|0|1|0|0|0|0|9|0|0|0|0|0|0|0|0|0|2|2|0|0|0|1|0|0|0|0|0|0|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|2|14|All right, but make it drinking. You don't think that there's a lesson ?
Legalize drugs|i2Debates/111412 drugs.p|151|R3|NICK GILLESPIE|for|0|9|3|0|0|6|0|9|5|0|2|0|22|11|0|3|3|0|0|1|0|69|1|0|0|0|1|0|11|2|1|0|5|4|0|4|2|0|0|1|0|2|2|12|13|12|18|2|12|0|0|2|0|0|14|3|0|2|0|5|15|2|0|8|3|110|No, actually, what I would suggest is that when you see your parents and other adults using a drug responsibly, and we need to keep coming back to this point, drug use does not equal drug abuse. Those are two very separate things, and we can deal with them. But when you see your parents having a glass of wine with dinner and acting responsibly around an intoxicant, you learn a very strong lesson there that is going to be much more beneficial to you than if you grow up in a teetotaler house and then you have the unfortunate experience of going to Yale and Harvard like Paul here.
Legalize drugs|i2Debates/111412 drugs.p|152|R3|ASA HUTCHINSON|against|0|0|2|2|0|3|0|6|0|0|2|0|7|4|0|1|3|0|0|0|0|23|0|0|0|1|0|0|0|0|0|2|2|0|0|1|2|2|0|0|0|2|0|0|4|12|5|0|3|0|0|2|0|0|0|1|0|3|0|0|13|0|0|0|3|50|I don't think kids are going to be seeing parents using heroin or methamphetamine or cocaine responsibly. I don't know if kids see the parents use marijuana in the home responsibly, does that increase usage, decrease usage? All I can say, as a parent, I hate to take that experiment.
Legalize drugs|i2Debates/111412 drugs.p|153|R3|JOHN DONVAN|moderator|0|0|0|0|0|2|0|2|0|0|3|0|3|0|0|0|1|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|0|0|0|0|0|0|1|5|4|6|0|1|0|0|0|0|0|1|1|0|0|0|0|4|0|0|1|3|31|Drug use does not equal drug abuse, statement of principle from the other side, from your opponents. So the side arguing against that, what do you make of that? Theodore Dalrymple.
Legalize drugs|i2Debates/111412 drugs.p|154|R3|THEODORE DALRYMPLE|against|0|1|1|0|1|1|0|7|0|0|1|2|8|3|0|0|0|0|0|0|0|24|1|0|0|1|0|6|0|0|0|0|6|0|0|0|0|1|0|0|1|0|0|6|2|6|12|2|0|0|0|0|0|0|0|0|0|2|0|0|9|0|0|0|3|38|Well, that may be perfectly true. But the fact is that it's also true that most drunk drivers get home perfectly safely. 99 percent of drunk -- I know, I'm afraid to say, because I've done it myself.
